,node_id,name,ref,operator,voltage,longitude,latitude,country_code
1047,1291996378,Trafostation Horster Feld,,Osterholzer Stadtwerke,,8.815106528130961,53.240061879425795,DE
1048,1291996511,Trafostation W.R.P.,,Osterholzer Stadtwerke,,8.81094885550147,53.2246252568611,DE
1049,1291996605,Trafostation Kantstraße,,Osterholzer Stadtwerke,,8.812064652915868,53.229506668886096,DE
1050,1292131073,La Grande salle,,,,0.11082803121073499,47.9952929788204,FR
1051,1293069958,Magistrates Court substation,,,,-3.1660530199020296,51.4816901418757,GB
1052,1293358105,B-0,,,,12.6299999216755,54.612808256845504,
1053,1293754732,OHZ-Hülseberg Dorfstraße,51372,Osterholzer Stadtwerke,,8.76027767510167,53.2730662933324,DE
1054,1293754733,Hambergen Windhornsweg,51720,EWE,,8.826892334827079,53.304531875593604,DE
1055,1293754735,Hambergen Grüne Grund,64269,EWE,,8.82621545426049,53.28620399338389,DE
1056,1293754736,Hambergen Am Jantzen Park,64238,EWE,,8.817417893357,53.291244950331496,DE
1057,1293754738,OHZ-Ohlenstedt Im Pesch,51193,Osterholzer Stadtwerke,,8.76159873755849,53.30733628899961,DE
1058,1293754739,Hambergen Papenbüttel,64251,EWE,,8.8181175911318,53.294262752927104,DE
1059,1293754740,OHZ-Ohlenstedt Alt Ohlenstedt,51195,Osterholzer Stadtwerke,,8.75733793833439,53.299747978514006,DE
1060,1293754743,Freißenbüttel An der Wassermühle,64490,EWE,,8.78981589861103,53.262818083533105,DE
1061,1293754745,OHZ-Ohlenstedt Vorwohlde,21679,Osterholzer Stadtwerke,,8.787248333865959,53.29549025990521,DE
1062,1293754746,Vollersode-Wallhöfen Denkmal,64770,EWE,,8.879745523052009,53.319036185216504,DE
1063,1293754747,Hambergen Bahn,64243,EWE,,8.80406048407131,53.2909884946696,DE
1064,1293754750,OHZ-Hülseberg Hagenberg,,Osterholzer Stadtwerke,,8.75635841534858,53.280325052412,DE
1065,1293754752,Hambergen Ackerkamp,64237,EWE,,8.834562510049,53.3090697854558,DE
1066,1293754763,Hambergen Im Bruch,64249,EWE,,8.815450133727131,53.2879846914462,DE
1067,1296654742,Trafostation Mozartstraße II,,Osterholzer Stadtwerke,,8.77937415124301,53.222206850496505,DE
1068,1296654784,Trafostation Am Pumpelberg I,,Osterholzer Stadtwerke,,8.77666016110663,53.2313815712856,DE
1069,1296654900,Trafo-Station Lidl-Markt,,Osterholzer Stadtwerke,,8.77684790900101,53.2327317598912,DE
1070,1296654927,Trafostation Auf der Heide 10,,Osterholzer Stadtwerke,,8.76936727830403,53.2083121499391,DE
1071,1296655112,Trafostation Brockenacker 52,,Osterholzer Stadtwerke,,8.75959594363255,53.2063056570646,DE
1072,1296655288,Trafostation Auf der Heide 25-27,,Osterholzer Stadtwerke,,8.76623727835957,53.207337053698,DE
1073,1296655441,Trafostation Am Eichhof,,Osterholzer Stadtwerke,,8.77745678710058,53.2256464785186,DE
1074,1296655598,Trafostation Hauptstraße 52,,Stadtwerke,,8.75647654380844,53.203576667368495,DE
1075,1297570290,OHZ Bargten Lange Reihe,64517,Osterholzer Stadtwerke,,8.76260592865505,53.241354648199206,DE
1076,1297570320,Sandhausen Altendamm,51733,EWE,,8.84132179357283,53.2547578538002,DE
1077,1297570353,Freißenbüttel Am Schafkamp,64498,EWE,,8.7886968672616,53.2586216529627,DE
1078,1297570391,Trafostation Hinterm Mühlenberg,4/0795,EWE,,8.81292703558863,53.2628264657725,DE
1079,1297570407,Trafostation Hinter dem Gartel,,Stadtwerke,,8.76445061909099,53.2266841855798,DE
1080,1297570410,Sandhausen Sandhausener Straße,51734,EWE,,8.82205275106541,53.261606241592,DE
1081,1297570411,Trafostation Am Binnenfeld,,Osterholzer Stadtwerke,,8.814744417239929,53.2347227667789,DE
1082,1297570427,Trafostation Bargten,,Osterholzer Stadtwerke,,8.76794326891564,53.233517280136205,DE
1083,1297570446,Hambergen Gartenstraße,64265,EWE,,8.81929393499635,53.2729676643416,DE
1084,1297570448,Sandhausen Hinterm Torfwerk,64503,Osterholzer Stadtwerke,,8.82031073806645,53.266313979604995,DE
1085,1297570459,Trafostation Wiste,,Stadtwerke,,8.79823472979074,53.2446030902882,DE
1086,1297570463,Trafostation Sandhausener Ring,4/0793,EWE,,8.81364622680509,53.265882488528604,DE
1087,1297570498,Trafostation Neuendammer Straße / Feuerwehr,,Osterholzer Stadtwerke,,8.815100509418551,53.2428887490906,DE
1088,1297590021,Hambergen Heidreeg,64267,EWE,,8.82413369842108,53.274572774537,DE
1089,1298753237,Trafostation Beermann / Bahn,,Osterholzer Stadtwerke,,8.80219162895423,53.2384857421792,DE
1090,1298753242,Teufelsmoor Hamme,51817,EWE,,8.915346117087779,53.26441325857929,DE
1091,1298753260,Trafostation Stubbenkuhle,,Osterholzer Stadtwerke,,8.81999309378198,53.24971936494509,DE
1092,1298753276,Teufelsmoor Teufelsmoorstraße,407/124/136,EWE,,8.9028512701379,53.265096756326706,DE
1093,1298753283,Teufelsmoor Teufelsmoorstraße 11,51820,EWE,,8.87877363574612,53.253544493612296,DE
1094,1300468101,Heilshorn Alt Heilshorn,50292,EWE,,8.71831143929957,53.237421170211896,DE
1095,1300468115,Heilshorn Industriepark 1,64520,EWE,,8.69883865888571,53.229317544766396,DE
1096,1300468129,Brundorf Gewerbegebiet,50165,EWE,,8.69268349239045,53.2303440856075,DE
1097,1300468137,Trafostation Vrampe,,Osterholzer Stadtwerke,,8.764525628417209,53.232234168455705,DE
1098,1300468146,Heilshorn Feldhorst,50290,EWE,,8.73157488480654,53.2308503563786,DE
1099,1300766658,Trafostation Krankenhaus I,,Osterholzer Stadtwerke,,8.79436406889453,53.2340993806454,DE
1100,1304833761,Trafostation Im Steenesch,,Osterholzer Stadtwerke,,8.790236938984691,53.2212030805919,DE
1101,1305354769,Grądy kol.II,S6-1640,,,19.867455233936802,53.3546094851824,PL
1102,1305357086,Grądy,S6-0599,,,19.861807525745498,53.35680337898,PL
1103,1306018475,Gießen,3045,regionalwerk Bodensee,,9.59999926683615,47.6265989910919,DE
1104,1306028867,TS Pakoštane-5,,,,15.506552874964301,43.9075531611508,
1105,1306144137,Trafostation Am Acker,,Osterholzer Stadtwerke,,8.74991048790223,53.20209335198629,DE
1106,1306144149,Trafostation Am Fuhrenkamp 20,,Osterholzer Stadtwerke,,8.749483967805329,53.2004979517849,DE
1107,1306144180,Platjenwerbe Lindenhof,40612,EWE,,8.68059423479136,53.1818773850155,DE
1108,1306144242,Trafostation Am Fuhrenkamp 58,,Osterholzer Stadtwerke,,8.74971995523047,53.201237087542296,DE
1109,1306144265,Trafostation Am Rosenmoor,,Osterholzer Stadtwerke,,8.76616155038112,53.202062842512206,DE
1110,1306201949,Trafostation Werschenreger Straße 90,,Osterholzer Stadtwerke,,8.746681044455821,53.2055554712431,DE
1111,1306201982,Trafostation Oberstacker 19,,Osterholzer Stadtwerke,,8.76090433984387,53.2055314745495,DE
1112,1306715179,Schule,1503,Allgäuer Überlandwerk,,10.3463897633063,47.6978883923549,DE
1113,1308194810,Westerbeck Militär Anlage,64524,Osterholzer Stadtwerke,,8.7580076323787,53.24832327172271,DE
1114,1308194813,Heilshorn Am Waldberg,64430,EWE,,8.70615579620098,53.254153892039604,DE
1115,1308194824,Heilshorn Heidhofweg,64481,EWE,,8.70156423728926,53.248138853292104,DE
1116,1308194837,Heilshorn Am Sportplatz,64429,EWE,,8.71151532484909,53.253852875346006,DE
1117,1308194849,OHZ-Garlstedt Garlstedter Kirchweg 4,24384,Osterholzer Stadtwerke,,8.75820616005649,53.248206955439905,DE
1118,1308194851,OHZ-Heilshorn Hasenheide,64790,EWE,,8.7184063912251,53.25271365765929,DE
1119,1308194859,Heilshorn Fasanenweg,64513,EWE,,8.71015734163409,53.248764453713996,DE
1120,1308194865,Heilshorn Stundenweg,50247,EWE,,8.7091013720176,53.2404740622408,DE
1121,1308194882,Heilshorn Erikaweg,,EWE,,8.715087116250281,53.25173484244429,DE
1122,1309360148,Osterhagen,2966,Osterholzer Stadtwerke,,8.71569374856164,53.1895181649917,DE
1123,1309360149,Auf den Äckern,2965,Osterholzer Stadtwerke,,8.70990266925104,53.1919943909906,DE
1124,1310266454,Trafostation Krankenhaus II,,Osterholzer Stadtwerke,,8.79431124795582,53.234250792153794,DE
1125,1313449958,Salmengrund,,,,7.936755941874879,48.6821940869339,DE
1126,1313604119,Trafo,,,,19.826809611433898,51.74263857175839,PL
