,way_id,node_ids,node_id_for_coords,name,ref,operator,voltage,longitude,latitude,country_code
11628,69728137,"{833948552,2611057824,1540478302,2611057820,1540478301,1540478300,833948721,2611057816,833948622,833948541,1540478304,1540478303,2611057828,833948552}",833948552,Umspannwerk Horneckerweg,,,,11.078090559093,49.4710935749146,DE
11629,69744236,"{834258225,834258208,834258226,834258204,834258213,834258210,834258225}",834258225,Umspannwerk Bogenhausen,1908,Stadtwerke München,,11.621609664047899,48.1535089703373,DE
11630,69763961,"{834530063,834530067,3175784156,3175784158,3175784157,3175784159,3175784155,3175784154,834530068,834530070,834530063}",834530063,Hartmoor Sub-Station,,,,-1.2909538929429198,54.700207588412,GB
11631,69781557,"{834652934,2463480804,2463480771,2463480736,834652973,2463480889,2463480743,834653054,834653029,834653000,834653068,834652934}",834652934,Umspannwerk Ilsenburg,,E-On|Avacon,,10.70351805878,51.873513749188604,DE
11632,69813552,"{834772634,1162083041,1162082966,1162082978,834772636,834772637,3822480562,3822480561,3822480564,3822480565,3822480570,834772638,1397557125,3822481200,3822481215,3822481219,1397557132,1397557128,1397557130,1397557138,3822481220,834772640,834772642,834772634}",834772634,Poste électrique de Champagnier,,RTE,,5.70714989327268,45.105451932037894,FR
11633,69859724,"{835183984,1832131518,1832131545,1832131548,1535017634,835183986,3705813700,1204431262,835183987,1535017648,835183988,3705813704,2390785106,2390785109,2390785100,2390785099,3705813679,835183984}",835183984,Umspannwerk Enzesfeld,,Wien Energie GmbH,,16.1865778145374,47.9238033752098,AT
11634,69917427,"{835716845,835716851,835716855,835716857,835716845}",835716845,Umspannwerk Ziegelsee,,,,11.4091899895462,53.6415668419331,DE
11635,69917601,"{622520264,1186872053,622520265,1186872059,1186872051,622520249,622520251,622520253,3170386592,622520257,622520258,622520260,1186872043,622520264}",622520264,Кольцово,,,,60.80400953836371,56.7543800591351,RU
11636,69935418,"{835676705,835568701,835678530,835809462,835676705}",835676705,56121_P703 Résidence Opale,,EDF,,-3.39215475483308,47.754237644630095,FR
11637,69951571,"{835571332,835719246,835710092,835711993,835571332}",835571332,Tiskesl,,,,-3.37344158982347,47.769124347577,FR
11638,69999641,"{836338934,836386714,836359189,836361256,836331587,836368558,836338532,1989893977,836340664,3144239838,3144239839,836338934}",836338934,Poste électrique de Gambetta,,ERDF,,2.39940263916604,48.8679627522882,FR
11639,70049662,"{836732017,836752195,836580362,836698803,836732017}",836732017,prophete,2791,,,5.362750186385799,43.2736042949798,
11640,70083937,"{837183361,3166937619,837183533,837183566,3166937620,3166937621,3166937622,837183544,3166937624,3166937623,837183361}",837183361,"Stacja elektroenergetyczna ""Będzin"" 110kV",BED,,,19.1384328550013,50.3067598512294,PL
11641,70185502,"{838042885,838042876,838042869,838042872,838042865,838042859,838042885}",838042885,Беркут,,,,43.860305551227206,56.3219997746096,RU
11642,70185503,"{838042890,838042861,838042901,838042896,838042890}",838042890,Сокол,,,,43.862076310315196,56.330947281160604,RU
11643,70191315,"{838090425,774736709,2157748094,838090419,838090437,838090445,838090395,838090413,838090428,838090423,2157748108,2157748113,838090441,838090396,838090406,3413320116,838090415,838090433,838090390,838090425}",838090425,Нижегородская,,,,43.907932880118295,56.0857298594837,RU
11644,70205350,"{838361899,838361695,838361647,838361760,838361899}",838361899,"Stacja elektroenergetyczna ""Środula"" 110kV",,,,19.1677536862119,50.2969372679998,PL
11645,70240276,"{838686127,838685724,838686608,838685864,838686731,838685999,838685812,838686382,838685944,838686545,838686050,838686658,838686175,838686803,838686127}",838686127,Arco CP,,Set Distribuzione,,10.8733450124005,45.899865992852604,IT
11646,70245559,"{838721679,838721672,838721651,838721716,838721744,838721679}",838721679,UW Burg,,,,14.381470114456699,51.4398863831425,DE
11647,70262743,"{838912340,838912327,838912336,838912311,838912323,838912329,838912338,3699440152,838912312,838912331,838912341,838912321,838912340}",838912340,Enel Cabina Primaria Roccavivara,,,,14.603966640658,41.862113157778204,IT
11648,70302400,"{838993759,838995365,839060148,839147716,838993759}",838993759,R L Etang,,ERDF,,-3.499133954209,47.7384192871966,
11649,70431717,"{840302998,840417497,840390056,840262447,840302998}",840302998,Villeneuve Élle,,ERDF,,-3.5196257834811697,47.7707430442269,FR
11650,70432740,"{840280907,840221934,840389323,840224060,840280907}",840280907,Loisir Coet Mor P136,,EDF,,-3.51647018155111,47.779129935747605,FR
11651,70439916,"{840269351,840312107,840413432,840331937,840269351}",840269351,Les terrasses,,ERDF,,-3.52457541086514,47.77081935900579,
11652,70452467,"{840523689,840516526,840524635,840513570,840525994,840508280,840518951,840514333,840522705,840511281,840519199,840519984,840508949,840522058,840515188,840526505,840525341,840518841,840515284,840508735,840527693,840508544,840516749,840524842,840516792,840513890,840514650,840523054,840511586,840519502,840520202,840509218,840517472,840525863,840518167,840519061,840515403,840518428,840518967,840523689}",840523689,Poste électrique de Montluçon,,RTE,,2.6056009413360197,46.319909689415,FR
11653,70574353,"{842192469,842200268,842195824,842191543,842192469}",842192469,Vovray Coupure,,ERDF,,6.123397395572599,45.8898356707549,FR
11654,70556061,"{841993209,841996179,841998595,841994167,841993209}",841993209,Duingt Coupure,,ERDF,,6.200696437624281,45.8261955705166,FR
11655,70564618,"{842119072,842093152,842099494,842133653,842119072}",842119072,Grands vignobles,,ERDF,,6.14916485084535,45.844291450155,FR
11656,70564752,"{842112234,842142063,842134375,842130198,842112234}",842112234,ZA Grands Prés,,ERDF,,6.151040263664,45.845011087945096,FR
11657,70564779,"{842103860,842106098,842107507,842109849,842103860}",842103860,Cordon bleu,,ERDF,,6.140076954442019,45.862402151915504,FR
11658,70564848,"{842107114,842107022,842098945,842088659,842107114}",842107114,Herisson,,ERDF,,6.139028530673929,45.8658451326171,FR
